15/02/2021,Carnaval,FACULTATIVO,"Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,
15/02/2021,Segunda de Carnaval,FACULTATIVO,Ponto Facultativo nas repartições públicas,,
16/02/2021,Carnaval,FACULTATIVO,"Carnaval NÃO é um feriado oficial, é Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,
16/02/2021,Terça de Carnaval,FACULTATIVO,"Feriado apenas no Comércio, segundo Lei nº 5913, de 21 de junho de 1991",,
17/02/2021,Carnaval,FACULTATIVO,Ponto Facultativo até às 14h.,,
17/02/2021,Quarta Feira de Cinzas,FACULTATIVO,Ponto Facultativo nas repartições públicas,,
28/02/2021,Facultativo,FACULTATIVO,"aniversário de morte de José Pedro Dias, fundador de Juara",MT,5105101
19/03/2021,Dia de São José,FACULTATIVO,Padroeiro do Estado do Ceará,CE,
19/03/2021,São José,FACULTATIVO,Dia de São José padroeiro de Mafra,SC,4210100
29/03/2021,Aniversário da Cidade,FACULTATIVO,"Fundação de Curitiba - Aniversário da Cidade (Ponto Facultativo), conforme Lei Municipal nº229,26/12/49",PR,4106902
01/04/2021,Quinta-feira santa,FACULTATIVO,,,
03/06/2021,Corpus Christi,FACULTATIVO,"Ponto Facultativo no País, mas Feriado Municipal em algumas cidades.. Corpus Christi, expressão latina que significa Corpo de Cristo, é uma festa Cristã realizada na quinta-feira seguinte ao domingo da Santíssima Trindade.",,
26/07/2021,Fundação da Cidade de Goiás,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,5208905
15/10/2021,Dia do Professor,FACULTATIVO,"FERIADO ESCOLAR - No dia 15 de outubro de 1827 (dia consagrado à educadora Santa Teresa de Ávila), o Imperador do Brasil, Pedro I, baixou um Decreto Imperial que criou o Ensino Elementar no Brasil. Pelo decreto, ""todas as cidades, vilas e lugarejos teriam suas escolas de primeiras letras""",,
24/10/2021,Pedra fundamental de Goiânia,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,
28/10/2021,Dia do Servidor Público,FACULTATIVO,Dia do Servidor Público - art. 249 da Lei Municipal nº 2.215/1991. O dia do servidor público é feriado apenas para funcionários públicos.,,
20/11/2021,Dia da Consciência Negra,FACULTATIVO,"Lei Municipal No 1985, de 2009. Prefeitura não funcionará. O Comércio deverá Funcionar normalmente",,
20/11/2021,Consciência Negra,FACULTATIVO,Dia da Consciência Negra. Ponto Facultativo de acordo com a Lei Municipal 2484/2008,,
31/12/2021,"Após o meio-dia, Véspera de Ano Novo",FACULTATIVO,De acordo com o Decreto nº 18882-E de 01 de junho de 2015,,
14/12/2021,Aniversário de Jundiaí,FACULTATIVO,Data comemorativa e ponto facultativo,SP,3525904
